암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,좌표(X),좌표(Y)
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인 명지원의료재단김제중앙병원,21,병원,350000,전북,350600,김제시,교동,54415,"전라북도 김제시 동서로 77, (교동)",063-547-9999,,20170116,126.8774375,35.7958583
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,의료법인 모두온의료재단 메디플러스병원,21,병원,340000,충남,340012,예산군,예산읍,32441,"충청남도 예산군 예산읍 마상길 9, (예산읍)",041-338-9119,,20210923,126.8343277,36.6780474
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5MiQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 모세의료재단 모세병원,21,병원,350000,전북,350100,군산시,수송동,54081,"전라북도 군산시 문화로 47, (수송동)",063-460-9005,,20111229,126.7110236,35.9700856
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,의료법인 미나의료재단 여수문화병원,21,병원,360000,전남,360500,여수시,여서동,59705,"전라남도 여수시 대치3길 26,  (여서동)",061-650-5000,http://www.mun-wha.co.kr,20041201,127.6992534,34.7459131
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3MiQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인 바른의료재단 바른병원,21,병원,380000,경남,380500,진주시,칠암동,52725,"경상남도 진주시 동진로 7, (칠암동)",055-790-3000,,20070228,128.0917102,35.1791933
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQyNjEwMDIjODEjJDEjJDIjJDgz,의료법인 밝은마음의료재단 워크런재활병원,21,병원,250000,대전,250001,대전유성구,봉명동,34186,"대전광역시 유성구 온천동로 43-0, 본관지하1~3층,9층/신관2~3층",042-607-1234,,20190718,127.3506407,36.3553891
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 백천의료재단 바로본병원,21,병원,230000,대구,230002,대구동구,신천동,41267,"대구광역시 동구 국채보상로 769, (신천동)",1644-8575,http://barobone.kr,20020304,128.6151336,35.8684487
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,의료법인 삼환의료재단 대천중앙병원,21,병원,340000,충남,340400,보령시,죽정동,33443,"충청남도 보령시 지장골길 69, (죽정동)",041-936-2222,,20190604,126.6027675,36.3588711
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,의료법인 상원의료재단 강북힘찬병원,21,병원,110000,서울,110006,도봉구,창동,1459,"서울특별시 도봉구 도봉로 446, 강북힘찬병원 (창동)",02-1899-2226,,20091109,127.033394,37.645661
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz,의료법인 상원의료재단 부산힘찬병원,21,병원,210000,부산,210003,부산동래구,수안동,47813,"부산광역시 동래구 충렬대로 255, (수안동)",1899-2555,,20120914,129.087187,35.2014289
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 상원의료재단 창원힘찬병원,21,병원,380000,경남,380704,창원의창구,소계동,51187,"경상남도 창원시 의창구 의창대로 45, (소계동)",055-230-9138,,20131018,128.6059276,35.2559176
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인 생명사랑의료재단 밀양윤병원,21,병원,380000,경남,380900,밀양시,삼문동,50440,"경상남도 밀양시 삼문중앙로 32, (삼문동)",055-354-2200,,20120920,128.7556256,35.4846367
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz,의료법인 서울효천의료재단 에이치플러스자립병원,21,병원,110000,서울,110005,구로구,구로동,8296,"서울특별시 구로구 공원로6가길 4, 고려 수 타워 (구로동)",02-1577-2588,,20160315,126.8916155,37.5019059
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,의료법인 서해병원,21,병원,340000,충남,340009,서천군,서천읍,33635,"충청남도 서천군 서천읍 서천로 184, (서천읍)",041-951-8282,,19880603,126.6875803,36.0844959
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,의료법인 성누가의료재단 성누가병원,21,병원,110000,서울,110015,은평구,불광동,3368,"서울특별시 은평구 통일로 726, 불광메디컬타워 1~12층 (불광동)",02-1660-0075,,20160121,126.9302534,37.6104968
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인 성세의료재단 영종국제병원,21,병원,220000,인천,220004,인천중구,중산동,22397,"인천광역시 중구 하늘별빛로65번길 7-9,  3층 (중산동,스카이타워)",032-721-3000,,20190712,126.5646474,37.4884979
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,의료법인 성심의료재단 양구성심병원,21,병원,320000,강원,320004,양구군,양구읍,0,"강원특별자치도 양구군 양구읍 중심로 160- , 160",033-480-8800,,20020123,127.9911813,38.1046965
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDQjJDgz,의료법인 성지의료재단 성지병원,21,병원,320000,강원,320400,원주시,인동,0,"강원특별자치도 원주시 원일로 22- , 22",033-760-3114,http://www.sjmedi.co.kr,20010821,127.9541859,37.3454767
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz,의료법인 세경의료재단 새빛안과병원,21,병원,310000,경기,311903,고양일산동구,백석동,10447,"경기도 고양시 일산동구 중앙로 1065, (백석동)",031-900-7700,http://www.saeviteye.com,20051019,126.7857545,37.6442729
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,의료법인 세광의료재단 성모안과병원,21,병원,210000,부산,210009,부산해운대구,우동,48064,"부산광역시 해운대구 해운대로 409, (우동)",051-743-0775,http://www.sungmo.co.kr,19920930,129.1409667,35.167541
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNjEjJDEjJDQjJDgz,의료법인 송암의료재단 마이크로병원,21,병원,330000,충북,330102,청주흥덕구,복대동,28594,"충청북도 청주시 흥덕구 사직대로 26-0,  (복대동)",043-265-0071,www.micromedicalcenter.com,20040503,127.4503499,36.6339963
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz,의료법인 송은의료재단 울산시티2병원,21,병원,260000,울산,260004,울산북구,연암동,44238,"울산광역시 북구 산업로 1001, (연암동)",052-280-8000,http://www.cityhospital.co.kr/,20160826,129.3592838,35.5819111
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인 승미의료재단 으뜸병원,21,병원,370000,경북,370200,구미시,남통동,39306,"경상북도 구미시 금오산로 198-20, (남통동)",054-452-9000,,20230830,128.3205294,36.1223233
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ5MiQzNjEyMjIjNTEjJDEjJDYjJDgz,의료법인 시몬의료재단 우리가병원,21,병원,310000,경기,312500,화성시,서신면,18553,"경기도 화성시 서신면 해양공단로 24-3, (서신면)",031-355-0081,,20210716,126.6612426,37.173022
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzIxIyQyIyQxIyQwMCQyNjE4MzIjNjEjJDEjJDgjJDgz,의료법인 신명진의료재단 퍼스트힐화성병원,21,병원,310000,경기,312500,화성시,남양읍,18262,"경기도 화성시 남양읍 시청로 11, 1,3,4층 102~104, 107~112, 3,4층전체호",031-356-4000,https://www.firsthealhospital.co.kr,20210716,126.8194183,37.2082565
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,의료법인 신생의료재단 센트럴병원,21,병원,210000,부산,210005,부산북구,덕천동,46548,"부산광역시 북구 만덕대로 37, (덕천동)",1899-0058,,20190321,129.0090811,35.2113366
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,의료법인 신의료재단 김해삼승병원,21,병원,380000,경남,380100,김해시,부원동,50926,"경상남도 김해시 김해대로 2335, (부원동)",055-310-7700,http://www.ghsamsung.com/index.asp,20080804,128.8823364,35.2266369
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5MiQzNjE4MzIjNzEjJDEjJDgjJDgz,의료법인 심연의료재단 세명병원,21,병원,380000,경남,380703,창원진해구,용원동,51604,"경상남도 창원시 진해구 용원서로 42, (용원동)",055-540-7500,,20100930,128.8135172,35.1012773
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5OSQzNjE0ODEjNDEjJDEjJDQjJDgz,의료법인 아인의료재단 아인병원,21,병원,220000,인천,220001,인천미추홀구,주안동,22148,"인천광역시 미추홀구 경인로 372, 201동 지하1,지상3~13층 (주안동, 포레나 미추홀)",032-247-2000,https://www.ainwh.co.kr/,20001227,126.6811634,37.4573949
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDQjJDgz,의료법인 양구우리병원,21,병원,320000,강원,320004,양구군,양구읍,24537,"강원특별자치도 양구군 양구읍 양구새싹로 7-7, (양구읍)",033-854-7114,,19880502,127.9867118,38.1018412
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,의료법인 영재의료재단 큰솔2병원,21,병원,210000,부산,210015,부산사상구,학장동,47023,"부산광역시 사상구 학장로 189, (학장동)",051-322-0050,,20190401,128.987223,35.1436636
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인 영주의료재단 명품회복병원,21,병원,370000,경북,370500,영주시,가흥동,36059,"경상북도 영주시 반지미로 265-0, 4층 (가흥동,명품회복병원)",054-639-1814,,20230419,128.5975876,36.8248161
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,의료법인 우람의료재단 세종병원,21,병원,380000,경남,380500,진주시,상대동,52787,"경상남도 진주시 동진로 111, (상대동, 디럭스타워 7-9층)",055-771-8888,,20170526,128.1034774,35.1796791
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 우리아이들 의료재단 우리아이들병원,21,병원,110000,서울,110005,구로구,구로동,8291,"서울특별시 구로구 새말로 15, 2~9층 (구로동, 삼전솔하임)",02-858-0100,,20130422,126.8824677,37.5021356
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjEyMjIjNjEjJDEjJDgjJDgz,의료법인 우신향병원,21,병원,110000,서울,110012,성북구,안암동5가,2856,"서울특별시 성북구 안암로 99-99, (안암동5가)",02-926-7505,http://www.wshmc.co.kr,19880329,127.0312033,37.5848585
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz,의료법인 원중의료재단 우리내일병원,21,병원,110000,서울,110010,서대문구,북아현동,3758,"서울특별시 서대문구 신촌로37길 10, 우리내일병원 지하4층~지하1층 ,4층~10층호 (북아현동)",02-1600-7512,http://www.inmetrohospital.co.kr/,19910519,126.957128,37.5576821
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,의료법인 유진의료재단 동서병원,21,병원,350000,전북,350100,군산시,조촌동,54077,"전라북도 군산시 백릉로 34, (조촌동)",063-445-7500,,20131213,126.7303903,35.9746921
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,의료법인 은혜와감사의료재단 향남스마트병원,21,병원,310000,경기,312500,화성시,향남읍,18611,"경기도 화성시 향남읍 상신하길로298번길 11, 6일부,8,9,10층",031-233-9114,,20180202,126.9110534,37.1147838
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,의료법인 의명의료재단 대전병원,21,병원,250000,대전,250002,대전대덕구,오정동,34380,"대전광역시 대덕구 대전로 1215-0, 대전병원",042-625-0700,,19891229,127.4177746,36.3625993
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz,의료법인 의왕시티의료재단 시티병원,21,병원,310000,경기,311600,의왕시,오전동,16060,"경기도 의왕시 오전천로 29, (오전동)",340-0114,,20131010,126.9767992,37.3502814
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,의료법인 의인의료재단 차병원,21,병원,350000,전북,350100,군산시,나운동,54131,"전라북도 군산시 수송로 8, (나운동)",063-460-3300,,20030102,126.6975853,35.9684809
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEyMjIjODEjJDEjJDYjJDgz,의료법인 이도의료재단 남해병원,21,병원,380000,경남,380005,남해군,남해읍,52417,"경상남도 남해군 남해읍 화전로 169, (남해읍)",055-863-2201,,19880826,127.894278,34.8464688
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,의료법인 이루의료재단 임실병원,21,병원,350000,전북,350010,임실군,임실읍,55927,"전라북도 임실군 임실읍 운수로 15, (임실읍)",063-640-8888,,20080220,127.2833113,35.6157003
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 인당의료재단 구포부민병원,21,병원,210000,부산,210005,부산북구,구포동,46504,"부산광역시 북구 사상로 607, (구포동)",051-366-7000,www.bumin.co.kr/gupo,20081030,128.9904573,35.1983115
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNjEjJDEjJDAjJDgz,의료법인 인덕의료재단 복주회복병원,21,병원,370000,경북,370400,안동시,풍산읍,36622,"경상북도 안동시 풍산읍 함백이길 154-0, (풍산읍)",054-851-1071,,20200904,128.6678873,36.5795524
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5MiQyNjE0ODEjNTEjJDEjJDYjJDgz,의료법인 인봉의료재단 영등포병원,21,병원,110000,서울,110013,영등포구,당산동3가,7256,"서울특별시 영등포구 당산로31길 10, (당산동3가)",02-2635-2809,www.ydphospital.com/,19811113,126.8958262,37.5268545
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz,의료법인 일민의료재단 세강병원,21,병원,230000,대구,230007,대구달서구,송현동,42736,"대구광역시 달서구 구마로 220, 세강병원 (송현동)",053-215-6200,,19970228,128.5516696,35.8368499
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQwMyQyNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 일암의료재단 고려병원,21,병원,350000,전북,350008,완주군,삼례읍,55342,"전라북도 완주군 삼례읍 동학로 21, 21",063-290-0114,,19971230,127.0743917,35.9097645
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQyNjE0ODEjNzEjJDEjJDgjJDgz,의료법인 자강의료재단 자강병원,21,병원,370000,경북,370100,경주시,성건동,38156,"경상북도 경주시 금성로 287-0, 이룸프라자 4~6층 (성건동)",054-745-8875,,20191121,129.2066503,35.843091
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,의료법인 자혜의료재단 영천제이병원,21,병원,370000,경북,370600,영천시,망정동,38831,"경상북도 영천시 호국로 145-0, 영천제이병원",054-331-9966,,20200921,128.9530721,35.9769419
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz,의료법인 장산의료재단이춘택병원,21,병원,310000,경기,310603,수원팔달구,교동,16465,"경기도 수원시 팔달구 매산로 138, (교동)",1588-2927,,19940818,127.0157405,37.2718951
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,의료법인 정민의료재단 보은한양병원,21,병원,330000,충북,330003,보은군,보은읍,28949,"충청북도 보은군 보은읍 보은로 102-0, (보은읍)",043-544-1500,,20020315,127.718118,36.4832229
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 제중원 제남병원,21,병원,370000,경북,370021,의성군,봉양면,37362,"경상북도 의성군 봉양면 도리원2길 41, (봉양면)",054-833-2036,,19770803,128.5821659,36.2999848
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인 조윤의료재단 영동병원,21,병원,330000,충북,330004,영동군,영동읍,29134,"충청북도 영동군 영동읍 대학로 106-0, 영동병원",043-740-9000,www.ydhos.com/,20060525,127.7808937,36.1852368
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz,의료법인 중원의료재단 충주중앙병원,21,병원,330000,충북,330200,충주시,충인동,27386,"충청북도 충주시 충인1길 60, (충인동)",043-856-2100,,20010426,127.932996,36.9740593
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인 청파의료재단 송탄중앙병원,21,병원,310000,경기,311200,평택시,독곡동,17719,"경기도 평택시 오좌동길 17-16, (독곡동)",031-612-7000,http://cheongpa-songtan.kr/,19980831,127.0641088,37.0885603
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz,의료법인 청해의료재단 제일병원,21,병원,110000,서울,110021,서초구,방배동,6664,"서울특별시 서초구 서초대로 116, (방배동)",02-586-5557,,19980326,126.995067,37.4878422
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjEyMjIjODEjJDEjJDIjJDgz,의료법인 춘혜의료재단 명지춘혜재활병원,21,병원,110000,서울,110013,영등포구,대림동,7378,"서울특별시 영등포구 대림로 223, (대림동, 명지춘혜병원)",02-3284-7777,http://mjchoonhey.co.kr,20101122,126.8970446,37.5006662
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz,의료법인 태성의료재단 제일조은병원,21,병원,330000,충북,330006,음성군,금왕읍,27627,"충청북도 음성군 금왕읍 음성로1230번길 10-0,",043-883-8800,,20061218,127.5986293,36.9974858
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQwMyQzNjEyMjIjNjEjJDEjJDAjJDgz,의료법인 토마스의료재단 안양윌스기념병원,21,병원,310000,경기,310702,안양동안구,호계동,14112,"경기도 안양시 동안구 경수대로 560, 안양남부새마을금고 2-8층 (호계동)",031-460-1000,,20120201,126.958234,37.3727681
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNjEjJDEjJDgjJDgz,의료법인 파란시티의료재단 부산항운병원,21,병원,210000,부산,210003,부산동래구,안락동,47889,"부산광역시 동래구 충렬대로348번길 1, (안락동)",051-580-2700,,20000801,129.0963755,35.1975299
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 평화의료재단 군산성신병원,21,병원,350000,전북,350100,군산시,문화동,54122,"전라북도 군산시 백토로 33-0,  (문화동)",063-441-3300,,20180508,126.7061379,35.9763309
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,의료법인 평화의료재단 정읍성신병원,21,병원,350000,전북,350500,정읍시,연지동,56181,"전라북도 정읍시 충정로 344-5,  (연지동)",063-530-7100,,20040308,126.8477147,35.576321
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인 풍진의료재단 스마트허브병원,21,병원,310000,경기,311700,시흥시,정왕동,15079,"경기도 시흥시 공단1대로 263, 스마트허브 N-CITY 지하01호, 121호, 127호, 153호 (정왕동)",031-431-0119,,20180706,126.7305321,37.3355259
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5MiQyNjEwMDIjODEjJDEjJDIjJDgz,의료법인 학산의료재단 아라한국병원,21,병원,380000,경남,380017,함안군,산인면,52072,"경상남도 함안군 산인면 학산2길 17-50, (산인면)",055-582-8088,,20200317,128.4316027,35.2742178
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 한길사랑의료재단 한길병원,21,병원,350000,전북,350008,완주군,봉동읍,55328,"전라북도 완주군 봉동읍 낙평장기로 43, (봉동읍)",063-260-9900,http://www.hangilhospital.com/,20110331,127.1625526,35.9356012
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,의료법인 한미의료재단 김숙자소아청소년병원,21,병원,330000,충북,330102,청주흥덕구,운천동,28470,"충청북도 청주시 흥덕구 직지대로 745-0, 김숙자소아.청소년병원",043-263-8280,,20080730,127.4754639,36.6440216
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,의료법인 한성재단 S서울병원,21,병원,310000,경기,310604,수원영통구,매탄동,16530,"경기도 수원시 영통구 중부대로246번길 14, (매탄동)",031-225-7000,www.s-seoul.com/,20081002,127.0417554,37.2746692
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 한세의료재단 한세병원,21,병원,210000,부산,210009,부산해운대구,좌동,48111,"부산광역시 해운대구 세실로 31, 대승프라임 6층 (좌동)",051-702-6000,,20111230,129.179072,35.1678345
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 행복한의료재단 센텀병원,21,병원,380000,경남,380500,진주시,강남동,52709,"경상남도 진주시 진주대로941번길 8, 1,2층 (강남동)",055-795-2200,,20160816,128.087695,35.1842234
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjODEjJDEjJDYjJDgz,의료법인 혜성병원,21,병원,350000,전북,350005,부안군,부안읍,56304,"전라북도 부안군 부안읍 부령로 33, (부안읍)",063-583-5001,,19881011,126.7461681,35.7328128
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjE0ODEjNTEjJDEjJDIjJDgz,의료법인 효민의료재단 큰사랑병원,21,병원,230000,대구,230003,대구북구,대현동,41571,"대구광역시 북구 대현로 46, 지하1층일부,1일부,5층,6층일부,7~8층 (대현동)",053-951-9119,,20190115,128.6046858,35.884639
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 힐튼의료재단 솔병원,21,병원,350000,전북,350005,부안군,부안읍,56308,"전라북도 부안군 부안읍 석정로 170, (부안읍)",063-581-3800,,20150529,126.7364142,35.7307024
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNzEjJDEjJDgjJDgz,의료법인가은의료재단 혁신성모병원,21,병원,330000,충북,330009,진천군,덕산읍,27871,"충청북도 진천군 덕산읍 자안로 9-0,",043-533-1000,,20201126,127.5345922,36.9041588
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,의료법인가평의료재단 첨단선병원,21,병원,240000,광주,240002,광주북구,연제동,61089,"광주광역시 북구 첨단연신로 25-0,  1,2,4,5층 501호 (연제동)",062-975-1000,,20051216,126.863056,35.2002064
